FeatureID	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b	cNA01a	cNA01b	cNA01c	cNA05a	cNA05b	cNA05c	cNA09a	cNA09b	cNA09c
PF12631.10	1	0	0	1	0	0	2	12	10	10	14	23	5	13	9
PF01274.25	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2
PF10011.12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
PF14234.9	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
PF04359.17	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF02275.21	0	0	1	0	0	1	9	10	14	19	39	43	19	29	17
PF06776.15	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
PF00325.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PF13362.9	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
PF06629.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PF14064.9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PF02643.18	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
PF09822.12	0	0	0	0	0	0	0	12	5	2	10	14	12	18	13
PF03992.19	0	0	1	0	0	0	0	0	1	0	0	2	1	3	1
PF01008.20	1	0	0	0	0	0	2	5	2	2	2	3	3	4	2
PF07136.14	0	2	1	4	0	0	5	7	8	5	5	12	13	7	10
PF04536.17	0	1	1	1	2	1	9	3	10	4	7	19	11	8	5
PF14253.9	0	0	0	0	0	0	3	7	3	0	8	9	2	5	6
PF01226.20	0	0	1	0	0	1	4	1	3	1	4	2	4	3	3
PF13612.9	0	0	1	0	3	0	19	6	6	5	36	24	10	17	22
PF08028.14	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
PF06296.15	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0
PF07510.14	0	3	0	0	1	2	2	8	5	7	13	26	12	8	2
PF14088.9	1	2	0	0	0	0	0	2	3	2	4	12	1	5	2
PF16254.8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PF09940.12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PF16221.8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PF01161.23	5	0	0	0	0	0	10	14	8	7	12	22	14	9	25
PF06974.16	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PF07722.16	10	5	0	1	0	3	8	9	1	14	3	6	9	10	2
PF03704.20	1	1	7	7	2	5	0	2	2	3	2	1	3	5	2
PF00931.25	0	3	2	2	1	1	0	3	0	0	3	3	2	0	0
PF14525.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PF18655.4	0	0	0	0	4	0	1	1	2	0	12	0	0	5	0
PF17936.4	0	0	0	0	4	0	1	7	4	0	12	0	0	5	0
PF05616.16	0	0	0	0	4	0	1	1	2	0	12	0	0	5	0
PF05168.17	0	3	1	1	0	3	5	1	4	0	8	8	13	3	3
PF13534.9	8	7	11	6	4	8	13	17	19	14	6	11	30	16	10
PF04041.16	0	3	0	3	0	9	23	9	6	12	5	25	26	17	19
PF07168.14	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
PF14235.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
PF14293.9	0	0	0	0	0	0	0	5	5	18	17	47	2	16	14
PF12696.10	4	1	1	1	3	0	2	16	18	48	49	108	8	46	34
PF08842.13	0	0	1	0	0	0	2	4	6	1	10	16	0	2	5
PF16249.8	0	0	0	0	1	0	0	1	4	1	3	3	0	5	4
PF12988.10	0	0	0	0	0	0	0	2	2	0	10	14	0	5	6
PF13720.9	0	1	2	0	1	2	1	0	6	4	2	9	3	5	5
PF10962.11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PF20583.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PF11297.11	0	0	0	0	0	0	1	1	0	0	2	3	1	0	0
PF11387.11	0	0	0	0	1	0	1	1	3	0	2	3	3	3	0
PF06245.14	1	4	2	4	1	4	7	14	15	10	3	12	14	23	12
PF05685.15	3	2	5	2	2	7	18	13	8	5	15	17	46	16	16
PF08242.15	0	0	0	0	0	0	1	16	5	0	0	7	0	6	0
PF18564.4	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0
PF08341.14	0	0	0	0	6	2	6	65	70	80	108	196	12	100	97
PF13727.9	5	4	4	6	3	6	17	31	16	10	6	37	45	32	26
PF17132.7	0	0	0	0	0	0	1	1	3	1	3	5	4	11	9
PF08668.15	4	9	10	7	1	5	17	17	13	11	10	27	66	16	18
PF13572.9	0	0	0	0	0	0	0	0	0	2	5	6	0	6	3
PF14464.9	1	0	0	0	0	0	3	4	0	0	0	1	0	0	1
PF01094.31	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF00805.25	0	0	0	0	0	8	1	0	3	11	19	20	2	2	6
PF17655.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PF03160.17	1	4	19	8	11	31	9	9	19	10	24	9	28	7	25
PF12799.10	32	18	8	0	3	1	11	0	1	10	2	11	2	0	4
PF13855.9	0	0	3	0	3	1	11	0	1	0	4	0	1	2	2
PF13308.9	0	0	2	1	1	1	0	3	1	0	1	1	2	0	3
PF02668.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PF05226.14	0	0	0	0	0	0	8	11	7	4	9	7	30	10	14
PF02571.17	2	0	1	0	1	1	0	19	5	5	12	14	5	24	28
PF19991.2	0	0	0	0	0	0	0	0	2	0	0	1	0	0	2
PF12894.10	1	4	1	1	0	1	1	0	0	0	0	2	0	0	0
PF00962.25	1	3	3	4	0	2	5	5	4	2	13	2	0	7	4
PF03972.17	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1
PF19305.2	0	0	0	0	0	0	0	0	3	1	1	0	0	0	1
PF11378.11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PF02452.20	2	1	3	1	1	4	13	8	17	18	21	34	65	24	36
PF08239.14	25	26	34	31	14	70	143	109	101	67	41	122	200	85	94
PF00075.27	7	4	4	3	3	3	3	7	14	2	23	19	2	7	7
PF14516.9	1	3	5	3	1	3	13	14	12	6	6	65	37	15	22
PF03475.17	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PF04285.15	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
PF01523.19	0	0	0	0	1	0	0	2	0	6	2	2	2	4	1
PF19290.2	0	0	1	0	6	0	3	2	0	7	3	3	4	5	2
PF19289.2	1	1	2	0	6	1	6	2	5	10	7	3	7	7	2
PF03321.16	1	0	0	0	0	0	1	8	17	1	8	15	1	6	4
PF04025.15	0	0	2	0	0	0	0	0	2	1	0	2	4	0	2
PF04012.15	0	0	1	0	0	1	1	1	0	2	1	1	2	0	1
PF03601.17	3	5	3	3	1	9	11	4	6	1	4	0	8	7	5
PF00627.34	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PF19238.2	1	3	2	2	1	1	9	8	8	9	6	8	15	8	8
PF04459.15	1	3	2	2	1	1	9	8	8	9	6	8	15	8	8
PF02789.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF00883.24	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1
PF14697.9	0	8	1	3	2	5	2	1	4	3	3	1	5	2	6
PF13509.9	0	0	2	4	0	8	8	4	2	10	2	16	18	6	16
PF17783.4	0	0	1	2	0	4	4	2	1	5	1	8	9	3	8
PF01991.21	9	11	8	12	1	11	7	5	3	14	1	1	10	2	2
PF01990.20	8	5	5	1	1	2	5	1	0	6	1	0	6	1	1
PF09084.14	3	17	14	9	0	11	11	5	8	3	5	14	6	11	12
PF13354.9	0	0	0	0	0	0	2	0	5	5	3	9	2	1	0
PF02580.19	1	0	0	2	0	0	4	2	5	3	1	0	6	8	1
PF00699.23	0	0	0	0	1	0	0	1	0	0	3	0	0	1	1
PF02293.18	0	0	0	0	0	0	1	0	1	0	2	1	1	0	0
PF03618.17	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PF08274.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03831.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13370.9	1	0	0	0	0	0	1	0	1	0	0	2	3	2	1
PF03418.17	0	0	0	0	0	0	0	4	5	3	8	7	0	14	10
PF07561.14	2	2	2	4	0	0	12	8	6	2	0	2	9	10	2
PF13399.9	0	0	0	0	0	0	2	0	1	1	0	2	0	0	1
PF19864.2	1	1	3	2	2	0	11	3	7	5	5	7	19	14	8
PF02056.19	1	4	7	0	2	4	10	12	5	5	2	9	11	10	8
PF11975.11	1	4	7	0	2	4	10	12	5	5	2	9	11	10	4
PF12800.10	0	0	0	0	0	1	0	3	0	12	0	14	8	10	2
PF12795.10	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
PF12794.10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PF00316.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PF18913.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PF14286.9	0	1	1	0	0	1	9	4	5	5	7	2	17	9	6
PF06445.18	7	3	3	7	0	1	13	24	23	22	30	46	37	22	27
PF09594.13	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0
PF00079.23	1	0	0	0	1	1	7	0	3	0	1	1	13	3	2
PF02514.19	0	0	0	0	0	0	0	1	6	2	9	23	0	3	4
PF01936.21	1	2	0	1	3	1	12	1	5	1	4	2	13	9	11
PF12872.10	0	4	0	2	6	2	22	0	6	1	2	0	25	13	17
PF05651.16	0	0	2	0	0	1	1	2	5	2	0	1	2	2	2
PF13618.9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PF01343.21	0	2	3	0	5	6	5	2	2	4	5	18	4	4	12
PF03040.17	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PF12899.10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PF11941.11	1	1	2	0	0	0	7	2	6	3	0	2	11	9	4
PF05838.15	0	0	0	0	0	0	0	1	1	0	3	1	0	0	0
PF11832.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PF01661.24	3	2	0	0	0	0	5	5	0	2	4	3	1	2	3
PF17914.4	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
PF13384.9	3	1	0	0	0	2	4	6	1	6	5	30	4	6	5
PF13189.9	9	10	11	7	3	12	60	20	11	22	18	38	66	24	26
PF13830.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF02720.20	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
PF13349.9	1	1	1	1	1	5	3	7	18	11	5	19	11	15	13
PF02306.18	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
PF04140.17	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PF12079.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PF14219.9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
PF08461.13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PF02203.18	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PF01206.20	0	1	1	1	1	0	1	0	1	2	0	0	2	1	0
PF18204.4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
PF04289.15	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PF05840.16	0	0	0	0	0	0	2	0	0	2	0	0	1	0	0
PF19866.2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF14326.9	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
PF11845.11	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1
PF11997.11	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0
PF17995.4	1	3	6	6	1	6	7	3	2	24	1	2	23	3	3
PF18080.4	0	0	0	0	0	0	7	2	2	24	1	2	18	1	0
PF12905.10	0	0	0	0	0	0	7	2	2	24	1	2	18	1	0
PF17451.5	0	0	0	0	0	0	7	2	2	24	1	2	18	1	0
PF17974.4	0	0	0	0	0	0	7	2	2	24	1	2	18	1	0
PF06430.15	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0
PF13689.9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PF05150.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF02599.19	2	11	8	3	1	22	18	8	4	6	4	8	36	9	2
PF18563.4	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1
PF00553.22	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0
PF18047.4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
PF18065.4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
PF18208.4	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
PF12242.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF12241.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF07055.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF12625.10	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
PF05991.14	1	3	0	2	2	3	7	10	19	13	4	37	16	28	26
PF00636.29	1	1	1	0	0	2	1	5	2	1	3	5	2	1	2
PF02542.19	1	0	0	0	3	1	2	4	2	4	1	5	3	4	3
PF14584.9	0	1	0	1	0	0	7	4	2	3	2	7	9	2	2
PF03417.19	0	0	1	0	0	0	2	1	3	3	10	11	0	2	5
PF12116.11	0	0	1	0	0	0	1	0	1	1	2	2	0	2	3
PF02049.21	2	7	3	5	1	0	10	2	0	2	0	1	6	2	3
PF01514.20	7	9	11	8	1	26	19	9	17	29	10	10	21	11	6
PF08345.14	6	9	11	8	1	26	19	9	17	29	10	10	21	11	6
PF02108.19	0	4	6	8	1	12	14	10	7	8	5	10	8	13	4
PF02050.19	3	1	3	0	1	4	1	7	4	7	2	2	0	8	2
PF02120.19	22	37	51	55	19	76	14	52	38	25	4	21	17	35	17
PF12611.11	20	11	16	12	1	12	4	8	4	4	4	5	14	7	4
PF20560.1	1	0	0	1	0	4	5	0	1	1	1	0	1	1	0
PF13677.9	6	5	12	14	5	12	26	10	16	13	2	17	29	16	7
PF02154.18	8	10	11	14	6	10	52	16	23	18	6	22	106	7	20
PF04347.16	3	5	9	6	0	5	18	5	4	5	0	5	43	5	2
PF00813.23	6	4	7	9	2	4	28	7	8	5	1	10	66	8	8
PF01313.22	0	0	0	1	0	4	6	1	7	6	2	1	18	1	1
PF03975.16	3	6	6	6	1	6	11	4	5	9	3	4	19	2	7
PF02623.18	7	6	5	3	2	11	30	10	5	7	0	1	144	2	2
PF05130.15	27	34	27	15	10	19	64	15	13	20	4	13	37	7	11
PF04316.16	10	23	10	6	7	11	39	8	6	10	1	4	20	1	1
PF01339.20	5	12	4	8	1	12	39	19	25	20	4	17	56	12	10
PF07238.17	4	3	1	6	2	4	33	13	9	12	13	22	56	12	21
PF04166.15	0	0	0	0	0	1	1	3	4	4	5	7	0	2	2
PF19642.2	0	1	1	0	0	1	0	3	2	2	1	3	9	1	0
PF01625.24	0	0	0	0	0	1	0	1	0	0	0	0	0	2	2
PF20140.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF11611.11	1	1	0	1	0	3	18	2	1	2	2	1	2	0	1
PF01985.24	0	0	0	0	1	3	1	2	2	0	0	2	1	2	1
PF06107.14	0	0	0	0	0	0	0	2	0	0	0	2	0	1	1
PF12821.10	0	0	0	0	0	0	0	1	4	0	0	4	0	1	0
PF06738.15	2	0	0	1	0	1	3	0	4	1	5	2	2	1	5
PF03795.17	0	0	0	0	0	0	4	5	1	1	4	2	6	6	8
PF09419.13	0	0	0	0	0	0	5	1	2	0	1	0	0	0	0
PF02579.20	1	1	1	0	0	1	7	2	1	2	1	3	5	4	0
PF13311.9	0	0	0	0	1	2	6	2	3	1	3	5	7	5	7
PF09578.13	0	0	0	0	0	0	3	2	3	1	2	3	7	1	4
PF20316.1	0	0	0	0	0	0	10	1	0	7	0	1	2	0	1
PF13682.9	11	12	19	13	2	11	45	14	22	32	1	27	23	16	15
PF08348.14	0	0	0	0	2	0	3	2	1	2	2	3	1	1	3
PF13309.9	0	0	0	0	2	0	3	2	1	2	2	3	1	1	3
PF10114.12	1	2	2	4	1	1	29	13	21	4	7	15	22	18	5
PF13515.9	0	0	0	0	0	0	0	2	0	0	0	2	0	1	1
PF02110.18	0	0	1	0	0	0	1	1	1	5	4	9	2	4	6
PF18936.3	0	0	0	0	0	0	15	0	0	0	1	0	53	1	1
PF04294.16	8	5	1	4	3	6	12	15	16	11	8	14	20	24	13
PF12229.11	15	7	13	6	9	17	15	31	18	17	15	27	30	37	24
PF08486.13	1	1	0	5	1	4	5	18	8	10	9	21	9	27	18
PF12700.10	1	5	3	0	0	3	22	9	8	6	4	13	29	16	18
PF20069.2	4	6	5	2	0	13	4	7	5	5	4	3	18	3	1
PF00420.27	0	1	0	0	0	1	1	1	1	1	2	3	4	4	3
PF07451.14	0	0	1	1	1	0	1	6	4	3	3	7	3	9	8
PF09858.12	0	0	0	1	0	0	21	1	4	2	0	1	84	2	1
PF15565.9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PF00800.21	1	0	0	4	3	2	8	7	8	1	5	11	5	8	11
PF12643.10	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0
PF19641.2	0	1	0	0	0	0	0	4	4	0	3	10	0	0	1
PF19700.2	0	0	0	0	0	0	0	0	1	0	0	3	3	1	1
PF06252.15	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1
PF17289.5	0	0	0	0	0	0	0	0	1	1	4	0	0	0	0
PF11962.11	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1
PF15919.8	1	4	2	1	4	7	45	14	11	0	7	7	33	7	7
PF04531.16	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2
PF14285.9	0	0	1	0	0	3	7	4	5	11	7	10	6	8	11
PF20464.1	2	0	0	0	0	0	0	9	9	4	19	27	0	10	16
PF20465.1	2	0	0	0	0	0	0	9	10	5	20	27	1	13	17
PF20473.1	0	0	0	0	0	0	0	9	8	3	23	25	1	10	17
PF20466.1	0	0	0	0	0	0	0	7	7	3	20	25	1	9	17
PF20467.1	0	0	0	0	0	0	0	7	7	3	20	25	1	9	17
PF12637.10	0	0	1	1	0	2	5	1	0	2	1	1	6	1	2
PF02245.19	0	0	0	0	0	0	0	0	1	0	1	0	5	2	3
PF18975.3	0	1	1	1	0	6	10	5	6	4	3	12	11	10	6
PF12724.10	3	2	4	3	1	9	7	12	12	5	10	32	20	16	8
PF09719.13	0	4	1	0	0	4	6	16	6	3	6	13	14	9	9
PF04246.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13735.9	0	3	4	4	0	3	7	11	7	8	4	11	5	10	12
PF18912.3	0	0	2	1	0	3	1	3	3	1	1	3	5	6	4
PF05857.14	0	0	0	0	0	1	0	11	10	13	11	27	18	24	17
PF06961.16	0	0	0	0	0	0	2	0	2	0	0	2	18	0	2
PF05504.14	0	0	0	0	0	0	0	2	1	3	0	0	0	2	1
PF03323.16	1	0	1	0	0	0	0	5	16	3	8	18	9	9	13
PF05135.16	0	0	0	1	0	0	0	12	7	0	5	5	1	10	5
PF04474.15	0	0	0	0	0	0	0	1	0	2	2	1	0	1	1
PF14512.9	0	0	0	0	0	0	4	1	0	2	0	1	3	1	1
PF10694.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF12647.10	0	0	0	0	0	0	1	3	0	0	0	3	3	0	1
PF02130.20	3	1	1	1	0	3	3	1	5	8	5	7	2	6	7
PF06898.14	0	0	2	0	0	1	0	8	7	3	6	17	5	12	7
PF09670.13	0	0	0	0	0	1	5	0	0	0	0	0	1	1	0
PF09579.13	3	1	0	1	1	1	6	3	3	0	0	3	6	2	3
PF10844.11	0	0	0	0	0	0	0	2	2	1	3	0	0	0	0
PF20155.2	0	0	0	0	0	0	0	6	7	4	7	8	7	5	13
PF09648.13	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1
PF05762.17	1	2	0	2	0	0	2	1	2	1	1	3	0	5	1
PF01906.20	0	0	2	1	1	0	3	0	2	0	4	2	8	6	2
PF12571.11	0	0	0	0	1	0	1	2	4	1	4	10	8	10	5
PF13884.9	0	0	0	0	0	0	1	2	16	8	5	9	2	3	6
PF01244.24	0	1	1	1	1	1	4	2	4	2	4	3	1	4	1
PF05684.15	9	4	4	5	0	5	7	0	0	8	0	0	17	0	0
PF03612.17	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1
PF07663.14	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1
PF03608.16	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0
PF06923.14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
PF14359.9	0	0	1	1	0	0	0	10	12	15	25	32	0	17	10
PF16260.8	0	0	0	0	0	0	1	1	0	0	0	1	0	0	2
PF14070.9	1	1	1	1	1	2	37	2	48	3	27	4	218	5	1
PF09346.13	0	2	4	1	2	4	22	8	9	5	25	29	16	15	72
PF09548.13	0	0	0	0	0	1	1	3	0	3	2	6	3	2	0
PF01885.19	0	0	0	1	0	1	0	3	0	2	1	1	1	0	1
PF06177.14	0	1	1	1	0	0	1	3	0	1	2	2	8	1	1
PF09581.13	0	0	0	1	0	0	0	0	2	0	2	6	0	4	3
PF17866.4	1	0	0	0	1	0	3	1	2	7	5	4	1	2	1
PF13228.9	1	2	0	4	0	2	12	9	6	2	9	8	15	8	13
PF14221.9	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
PF14277.9	0	0	0	0	0	0	0	4	4	1	1	4	11	1	1
PF05195.19	0	0	2	2	0	2	2	2	3	4	4	4	2	6	2
PF08101.14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PF13530.9	1	0	4	0	1	1	10	1	0	1	2	1	11	7	1
PF02493.23	0	6	0	0	0	0	0	15	5	30	15	13	12	59	54
PF02567.19	0	0	0	1	0	0	1	2	4	0	0	7	1	3	7
PF04414.15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
PF08006.14	0	4	0	0	0	3	4	5	7	4	5	8	7	13	11
PF02390.20	0	1	2	0	3	1	2	4	2	3	5	7	5	5	8
PF02570.18	0	0	0	1	0	5	3	4	1	1	11	8	2	7	5
PF04493.17	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PF20250.1	33	23	11	8	12	21	23	38	35	21	4	57	36	31	23
PF03961.16	33	23	11	8	12	21	23	38	35	21	4	59	36	31	23
PF01469.21	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0
PF14344.9	0	0	0	0	0	0	1	0	0	3	0	1	1	1	0
PF02369.19	0	0	0	0	0	0	1	1	1	1	0	21	0	0	1
PF07523.15	1	1	1	0	2	2	67	14	35	21	6	6	54	18	28
PF18947.3	12	6	9	3	1	1	6	15	11	12	6	13	14	10	12
PF17848.4	0	0	2	1	0	0	0	1	1	1	0	2	2	3	1
PF00484.22	0	0	0	0	1	0	3	2	1	0	1	1	1	4	0
PF06912.14	0	1	0	0	0	0	3	1	0	4	1	0	3	1	1
PF01019.24	0	0	2	2	0	1	2	2	2	1	1	1	0	0	1
PF09186.14	0	0	0	1	0	1	3	5	1	4	1	6	3	3	4
PF14124.9	0	0	0	0	0	0	0	1	0	1	1	0	0	1	2
PF04070.15	0	0	0	0	0	0	1	0	1	1	0	3	15	0	4
PF02277.20	1	0	0	1	0	1	0	6	6	1	11	10	4	22	16
PF09693.13	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PF05065.16	0	0	0	0	2	0	0	45	61	12	49	50	8	54	63
PF01844.26	1	1	0	0	0	0	9	10	21	3	17	18	4	6	12
PF03419.16	0	0	0	1	0	0	1	2	2	2	3	4	7	8	2
PF03750.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13490.9	1	2	1	0	0	0	3	12	8	10	19	52	17	10	16
PF13711.9	0	1	0	0	1	0	2	0	0	2	1	4	6	0	1
PF05534.15	0	0	0	0	0	0	3	3	1	0	7	1	4	2	2
PF11188.11	0	0	0	0	0	0	2	1	1	2	4	4	4	5	0
PF02681.17	0	1	0	0	1	1	2	0	0	1	0	0	1	0	1
PF10727.12	0	0	0	0	0	0	1	1	0	0	0	3	0	1	0
PF10728.12	0	0	0	0	0	0	1	1	1	0	0	3	0	2	1
PF16822.8	0	0	0	0	0	0	5	5	3	6	2	10	5	5	0
PF03592.19	0	0	0	0	0	0	0	1	0	6	4	14	0	1	1
PF14689.9	0	2	0	0	1	1	2	13	7	2	4	6	4	4	5
PF14501.9	17	16	28	22	14	31	110	237	288	199	312	462	242	301	315
PF13786.9	0	1	0	0	0	2	3	9	15	15	10	46	4	12	12
PF14268.9	1	0	0	0	0	0	2	5	5	0	7	3	9	0	2
PF12959.10	0	0	0	0	1	0	0	9	15	10	23	31	6	22	21
PF12960.10	7	5	2	0	1	2	6	121	136	53	328	234	79	216	248
PF08757.14	0	1	4	1	3	4	7	53	20	13	11	63	54	66	38
PF13546.9	15	38	17	16	10	15	141	90	54	92	164	204	472	149	123
PF20574.1	1	0	0	0	0	0	1	1	1	4	3	2	0	0	0
PF19552.2	0	0	0	0	1	0	0	12	9	23	44	54	6	17	18
PF05105.15	0	0	0	0	0	0	1	16	20	6	22	21	9	25	28
PF19498.2	29	36	49	15	6	64	170	125	168	46	114	154	99	116	125
PF12995.10	18	12	10	6	2	14	51	49	57	24	38	44	28	53	45
PF18843.4	0	0	0	0	3	0	0	16	28	15	40	54	4	42	32
PF12962.10	0	0	0	0	0	0	0	0	4	0	1	4	2	5	1
PF18987.3	0	1	0	0	1	0	1	15	19	29	26	57	5	24	19
PF14706.9	0	1	0	0	0	0	2	4	7	0	2	5	0	0	0
PF02281.19	0	0	0	0	0	0	2	4	6	0	1	5	0	0	0
PF17922.4	0	0	0	0	0	1	3	2	2	4	3	7	7	6	4
PF13784.9	3	1	0	0	1	0	0	3	4	1	4	6	1	0	2
PF12652.10	0	3	0	1	1	2	9	0	2	1	1	2	4	6	4
PF12773.10	3	0	0	2	0	1	2	5	6	4	3	12	23	1	4
PF18739.4	2	0	0	0	0	0	0	0	2	1	0	0	2	2	0
PF09509.13	6	2	0	0	0	0	0	1	1	0	0	2	2	0	0
PF14280.9	0	0	3	0	0	0	0	0	0	1	0	0	1	0	0
PF12639.10	0	0	1	0	0	2	0	0	0	0	1	2	1	0	2
PF20296.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PF04471.15	1	2	2	0	1	2	3	5	6	9	10	17	10	11	8
PF20612.1	0	0	0	0	0	0	0	0	0	1	2	3	0	0	0
PF01371.22	0	0	0	1	0	3	2	1	0	1	0	3	12	1	1
PF13701.9	5	2	5	2	3	11	56	84	47	26	102	97	115	57	79
PF01774.20	0	0	0	0	0	0	2	3	1	0	2	3	1	3	3
PF02814.18	0	0	0	0	0	0	1	1	0	0	1	3	3	0	1
PF00547.21	0	0	0	0	0	0	1	0	0	1	2	3	0	0	1
PF04952.17	0	0	0	0	0	2	5	5	1	0	3	15	0	2	1
PF08379.13	0	0	0	0	0	0	0	3	1	0	4	5	0	1	2
PF01841.22	12	10	18	8	12	27	65	46	66	34	43	61	97	56	61
PF14403.9	0	0	1	0	0	1	16	5	2	1	3	4	0	5	1
PF06289.14	4	3	0	4	0	3	7	0	7	4	1	2	19	0	0
PF20379.1	0	0	0	0	1	0	0	23	33	11	56	59	20	32	38
PF03748.17	1	1	2	3	1	4	9	8	11	0	1	5	14	3	6
PF14190.9	0	0	0	0	0	0	0	1	0	0	1	1	0	1	3
PF18941.3	1	0	0	2	0	1	2	11	22	17	14	39	1	17	13
PF17989.4	3	2	0	0	0	1	2	39	52	37	112	115	9	85	77
PF16226.8	0	0	1	1	1	5	9	9	9	4	9	5	2	12	10
